tickertime,openprice,closeprice,high,low,predictprice
2017-03-21,1120.65002441,1049.14001465,1120.65002441,1014.21002197,2029.1787875409825
2017-03-20,1055.35998535,1120.54003906,1122.43005371,1055.35998535,2025.2270824940017
2017-03-19,1037.23999023,1054.22998047,1063.0300293,1036.68005371,2021.2817586738327
2017-03-18,976.729980469,1036.73999023,1069.91003418,976.729980469,2017.3428079000664
2017-03-17,1099.68994141,973.817993164,1114.06994629,957.655029297,2013.4102220001562
2017-03-16,1180.16003418,1100.22998047,1180.16003418,1099.56994629,2009.4839928091847
2017-03-15,1251.32995605,1187.81005859,1257.97998047,1152.43994141,2005.5641121700578
2017-03-14,1240.16003418,1249.60998535,1251.60998535,1239.75,2001.6505719334182
2017-03-13,1232.16003418,1240.0,1244.81005859,1220.7199707,1997.7433639576586
2017-03-12,1221.7800293,1231.92004395,1237.36999512,1217.0300293,1993.8424801089018
2017-03-11,1176.61999512,1221.38000488,1226.97998047,1175.35998535,1989.9479122609964
2017-03-10,1116.31994629,1175.82995605,1193.82995605,1116.31994629,1986.0596522955304
2017-03-09,1189.35998535,1116.7199707,1270.4699707,1077.25,1982.1776921018115
2017-03-08,1150.34997559,1188.48999023,1197.45996094,1141.22998047,1978.3020235768781
2017-03-07,1223.22998047,1150.0,1232.16003418,1148.07995605,1974.4326386254493
2017-03-06,1273.20996094,1223.54003906,1275.55004883,1204.80004883,1970.569529159984
2017-03-05,1267.4699707,1272.82995605,1276.0,1264.59997559,1966.7126871006467
2017-03-04,1254.29003906,1267.11999512,1267.29003906,1238.06005859,1962.8621043752864
2017-03-03,1277.43005371,1255.15002441,1279.40002441,1230.51000977,1959.0177729194666
2017-03-02,1250.70996094,1274.98999023,1280.31005859,1250.70996094,1955.1796846764114
2017-03-01,1224.68005371,1251.01000977,1262.13000488,1215.61999512,1951.3478315970685
2017-02-28,1180.04003906,1222.5,1222.5,1179.68994141,1947.5222056400244
2017-02-27,1180.7199707,1179.9699707,1193.25,1171.81994629,1943.7027987715799
2017-02-26,1163.7800293,1179.9699707,1181.97998047,1163.38000488,1939.8896029656842
2017-02-25,1144.27001953,1165.19995117,1167.4699707,1130.19995117,1936.0826102039784
2017-02-24,1170.41003418,1143.83996582,1174.84997559,1124.58996582,1932.2818124757125
2017-02-23,1172.70996094,1173.68005371,1200.39001465,1131.95996094,1928.4872017778684
2017-02-22,1117.27001953,1166.7199707,1176.61999512,1116.95996094,1924.6987701150144
2017-02-21,1114.80004883,1117.43994141,1125.39001465,1100.55004883,1920.916509499412
2017-02-20,1079.2800293,1115.30004883,1117.25,1076.93005371,1917.1404119509332
2017-02-19,1048.68994141,1079.97998047,1080.48999023,1041.68994141,1913.3704694971045
2017-02-18,1054.76000977,1047.86999512,1056.81005859,1043.45996094,1909.6066741730876
2017-02-17,1049.20996094,1054.42004395,1061.09997559,1046.95996094,1905.8490180216756
2017-02-16,1026.11999512,1046.20996094,1053.17004395,1025.64001465,1902.097493093258
2017-02-15,1007.65002441,1027.43994141,1033.36999512,1007.65002441,1898.3520914458804
2017-02-14,1006.21002197,1007.47998047,1008.84002686,1001.58001709,1894.6128051451929
2017-02-13,991.734985352,1004.54998779,1011.51000977,986.471008301,1890.8796262644323
2017-02-12,998.885009766,990.642028809,1002.09997559,976.00201416,1887.1525468844795
2017-02-11,1003.52001953,999.181030273,1004.76000977,996.921020508,1883.4315590937792
2017-02-10,988.898010254,1004.45001221,1009.28997803,982.83001709,1879.716654988398
2017-02-09,995.632019043,988.67401123,998.905029297,946.690979004,1876.0078266719433
2017-02-08,1064.69995117,994.382995605,1088.98999023,953.343994141,1872.305066255699
2017-02-07,1062.31994629,1063.06994629,1078.9699707,1037.48999023,1868.6083658584678
2017-02-06,1040.14001465,1061.34997559,1061.93005371,1040.14001465,1864.9177176066135
2017-02-05,1028.40002441,1038.15002441,1044.64001465,1028.16003418,1861.2331136341343
2017-02-04,1043.52001953,1027.33996582,1043.63000488,1022.36999512,1857.554546082537
2017-02-03,1031.32995605,1042.90002441,1045.90002441,1015.15997314,1853.8820071009095
2017-02-02,1011.46002197,1029.91003418,1033.86999512,1008.78997803,1850.2154888459177
2017-02-01,990.000976562,1011.79998779,1013.52001953,983.221008301,1846.5549834817555
2017-01-31,970.940979004,989.023010254,989.114013672,970.742004395,1842.9004831801874
2017-01-30,920.958984375,970.403015137,972.018981934,920.958984375,1839.2519801204994
2017-01-29,920.151000977,920.382019043,923.047973633,919.473999023,1835.6094664895259
2017-01-28,922.067016602,919.49597168,923.418029785,919.148010254,1831.9729344816299
2017-01-27,919.810974121,921.590026855,923.911010742,919.810974121,1828.3423762987165
2017-01-26,918.359008789,919.75,923.223022461,915.846008301,1824.7177841502125
2017-01-25,902.395019531,917.585998535,919.32598877,902.223999023,1821.099150253064
2017-01-24,891.92401123,901.541992188,903.25201416,891.687011719,1817.4864668317166
2017-01-23,910.677001953,892.687011719,924.145019531,892.286010742,1813.8797261181435
2017-01-22,925.499023438,921.012023926,928.265991211,916.737976074,1810.2789203518112
2017-01-21,922.20501709,924.672973633,937.525024414,897.564025879,1806.6840417797196
2017-01-20,895.54901123,921.789001465,927.367004395,895.534973145,1803.0950826563262
2017-01-19,898.17199707,895.026000977,899.398010254,887.007995605,1799.5120352436002
2017-01-18,888.335021973,899.072998047,904.614013672,884.338012695,1795.9348918109756
2017-01-17,909.37298584,886.617980957,917.499023438,858.304016113,1792.363644635421
2017-01-16,830.945983887,907.937988281,910.560974121,830.796020508,1788.798286001318
2017-01-15,821.78302002,831.533996582,834.530029297,820.270996094,1785.2388082005757
2017-01-14,818.142028809,821.797973633,823.307006836,812.87097168,1781.6852035325387
2017-01-13,825.142028809,818.411987305,835.085021973,812.455993652,1778.137464304014
2017-01-12,803.736999512,823.984008789,829.000976562,780.002990723,1774.5955828292947
2017-01-11,775.177978516,804.833984375,826.24597168,755.755981445,1771.0595514300996
2017-01-10,908.114990234,777.757019043,919.447998047,762.765014648,1767.5293624355993
2017-01-09,902.440002441,907.679016113,914.87298584,901.059997559,1764.0050081824536
2017-01-08,913.244018555,902.82800293,913.685974121,879.807006836,1760.4864810146953
2017-01-07,908.174987793,911.198974609,942.723999023,887.249023438,1756.9737732838255
2017-01-06,903.486999512,908.585021973,908.585021973,823.556030273,1753.466877348797
2017-01-05,1014.23999023,902.20098877,1046.81005859,883.943969727,1749.9657855759665
2017-01-04,1156.72998047,1013.38000488,1191.09997559,910.416992188,1746.4704903391062
2017-01-03,1044.40002441,1154.72998047,1159.42004395,1044.40002441,1742.9809840194002
2017-01-02,1021.59997559,1043.83996582,1044.07995605,1021.59997559,1739.4972590054695
2017-01-01,998.617004395,1021.75,1031.39001465,996.702026367,1736.0193076933397
2016-12-31,963.65802002,998.325012207,1003.08001709,958.698974609,1732.547122486409
2016-12-30,960.62701416,963.742980957,963.742980957,947.236022949,1729.080695795502
2016-12-29,972.534973145,961.237976074,972.534973145,934.833007812,1725.6200200388232
2016-12-28,975.125,973.497009277,979.396972656,954.502990723,1722.1650876419958
2016-12-27,934.830993652,975.921020508,975.921020508,934.830993652,1718.7158910379737
2016-12-26,908.354003906,933.197998047,940.047973633,904.255004883,1715.272422667137
2016-12-25,896.905029297,907.609985352,913.184020996,896.898010254,1711.8346749772174
2016-12-24,899.651977539,896.182983398,899.651977539,862.42401123,1708.402640423323
2016-12-23,922.179992676,898.822021484,923.479003906,886.335021973,1704.976311467921
2016-12-22,864.888000488,921.984008789,925.117004395,864.677001953,1701.5556805808621
2016-12-21,834.179992676,864.539978027,875.781982422,834.148986816,1698.140740239307
2016-12-20,800.643981934,834.281005859,834.281005859,799.405029297,1694.7314829278205
2016-12-19,792.247009277,800.875976562,801.336975098,791.497009277,1691.3279011382845
2016-12-18,790.692016602,792.713989258,793.611022949,790.320007324,1687.9299873699224
2016-12-17,791.007995605,790.530029297,794.736999512,788.026000977,1684.5377341293095
2016-12-16,785.166015625,790.828979492,792.508972168,784.864013672,1681.1511339303413
2016-12-15,778.963012695,784.906982422,785.031982422,778.963012695,1677.7701792942444
2016-12-14,780.070007324,778.088012695,781.434997559,777.802001953,1674.3948627495863
2016-12-13,780.005004883,781.481018066,782.033996582,776.838989258,1671.0251768322175
2016-12-12,780.646972656,780.556030273,788.460021973,777.961975098,1667.6611140853224
2016-12-11,770.039978027,780.086975098,781.92199707,770.039978027,1664.3026670594154
2016-12-10,774.75201416,769.731018066,774.797973633,765.411987305,1660.9498283122837
2016-12-09,773.023010254,774.650024414,777.09197998,772.909973145,1657.6025904090104
2016-12-08,769.943969727,772.794006348,774.528015137,769.648986816,1654.2609459220125
2016-12-07,768.07598877,770.809997559,774.697998047,765.945983887,1650.9248874309817
2016-12-06,764.210998535,768.132019043,771.543029785,759.75,1647.5944075228554
2016-12-05,758.719970703,764.223999023,765.622009277,758.719970703,1644.2694987919203
2016-12-04,773.393981934,758.700012207,773.468017578,751.713012695,1640.9501538396883
2016-12-03,771.638000488,773.872009277,773.872009277,768.161010742,1637.6363652749858
2016-12-02,778.24798584,771.155029297,778.24798584,764.856018066,1634.3281257138578
2016-12-01,757.54498291,777.943969727,781.296020508,757.54498291,1631.0254277796578
2016-11-30,746.046020508,756.773986816,758.275024414,746.046020508,1627.7282641029633
2016-11-29,736.283996582,745.690979004,747.929016113,736.265014648,1624.4366273216394
2016-11-28,736.328979492,735.604003906,737.471008301,734.559020996,1621.1505100807562
2016-11-27,732.484008789,735.812988281,738.005981445,732.484008789,1617.869905032664
2016-11-26,735.437011719,732.034973145,739.018005371,731.085021973,1614.5948048369637
2016-11-25,741.510986328,735.382019043,742.213989258,729.625,1611.325202160437
2016-11-24,740.442016602,741.648986816,741.648986816,734.591003418,1608.0610896771484
2016-11-23,744.619995117,740.289001465,746.831970215,733.489990234,1604.802460068377
2016-11-22,751.741027832,744.593994141,752.25,738.92401123,1601.549306022598
2016-11-21,739.643005371,751.346984863,753.869995117,736.526977539,1598.3016202355332
2016-11-20,731.265014648,739.24798584,741.721984863,730.510009766,1595.0593954101073
2016-11-19,751.87902832,731.026000977,755.479980469,717.943969727,1591.8226242564317
2016-11-18,751.833007812,751.616027832,756.236999512,744.46697998,1588.5912994918665
2016-11-17,740.70501709,751.585021973,752.882019043,736.890014648,1585.3654138409256
2016-11-16,744.875976562,740.976989746,755.645019531,739.510986328,1582.144960035338
2016-11-15,711.166992188,744.197998047,747.614990234,709.039001465,1578.9299308140316
2016-11-14,705.794006348,711.619018555,715.718017578,705.260009766,1575.720318923078
2016-11-13,701.997009277,705.020996094,706.283996582,699.807983398,1572.516117115779
2016-11-12,705.195983887,702.031005859,705.257019043,687.315002441,1569.3173181525738
2016-11-11,716.75201416,705.054016113,717.148010254,704.034973145,1566.1239148010986
2016-11-10,715.554992676,716.411010742,718.317993164,714.409973145,1562.935899836133
2016-11-09,722.843994141,715.533996582,723.018005371,711.210021973,1559.7532660396473
2016-11-08,709.825012207,723.273010254,740.046020508,708.609985352,1556.5760062007212
2016-11-07,703.088989258,709.848022461,712.986999512,702.390014648,1553.4041131156446
2016-11-06,710.736022949,703.130981445,710.736022949,699.903015137,1550.2375795878102
2016-11-05,703.812011719,711.521972656,714.257995605,699.559997559,1547.076398427775
2016-11-04,703.525024414,703.418029785,707.510009766,697.739013672,1543.9205624532306
2016-11-03,689.124023438,703.234985352,706.929992676,685.562988281,1540.7700644890003
2016-11-02,742.346008301,688.700012207,745.773010254,678.156005859,1537.624897367035
2016-11-01,730.065979004,740.828979492,740.828979492,722.348999023,1534.4850539264103
2016-10-31,701.336975098,729.793029785,736.452026367,701.336975098,1531.3505270133355
2016-10-30,702.640014648,700.971984863,709.289001465,691.682006836,1528.221309481112
2016-10-29,714.117980957,701.864013672,714.117980957,696.474975586,1525.0973941901807
2016-10-28,690.289001465,714.479003906,720.401977539,690.052001953,1521.9787740080553
2016-10-27,688.0,689.651000977,690.443969727,684.161987305,1518.8654418093697
2016-10-26,678.213989258,688.312988281,688.593994141,678.039978027,1515.7573904758608
2016-10-25,657.677978516,678.304016113,679.728027344,657.677978516,1512.6546128963412
2016-10-24,654.00201416,657.588012695,664.42401123,653.697998047,1509.5571019667325
2016-10-23,657.161010742,653.760986328,657.25201416,652.594970703,1506.4648505900373
2016-10-22,657.62097168,657.070983887,661.12902832,653.885986328,1503.3778516762982
2016-10-21,633.135986328,657.294006348,658.197021484,632.849975586,1500.2960981426816
2016-10-20,630.825012207,632.82800293,634.093994141,630.693969727,1497.2195829133993
2016-10-19,630.663024902,630.856994629,631.916992188,628.257995605,1494.1482989197305
2016-10-18,638.133972168,630.520019531,638.874023438,628.013000488,1491.0822391000302
2016-10-17,639.411010742,637.960021973,640.736022949,635.99597168,1488.0213963996644
2016-10-16,641.817993164,639.192993164,642.32800293,638.663024902,1484.965763771117
2016-10-15,639.083007812,641.630981445,642.898010254,638.901000977,1481.915334173852
2016-10-14,640.310974121,638.645996094,642.101989746,637.390014648,1478.8701005744435
2016-10-13,637.007995605,640.377990723,641.284973145,637.007995605,1475.8300559464278
2016-10-12,636.030029297,636.786010742,638.833007812,635.028991699,1472.7951932704439
2016-10-11,640.87097168,636.192016602,641.336975098,635.965026855,1469.7655055341097
2016-10-10,619.237976074,641.072021484,642.08001709,618.5,1466.7409857320797
2016-10-09,616.822021484,618.994018555,621.317993164,616.197021484,1463.721626866064
2016-10-08,619.17199707,616.75201416,619.197998047,616.606994629,1460.7074219447181
2016-10-07,617.341003418,619.107971191,619.848999023,617.341003418,1457.6983639837827
2016-10-06,612.607971191,617.12097168,617.911987305,611.820983887,1454.6944460059487
2016-10-05,612.469970703,613.020996094,613.818969727,611.468994141,1451.695661040938
2016-10-04,610.218017578,612.510986328,613.814025879,609.617004395,1448.7020021254507
2016-10-03,612.052001953,610.203979492,612.054016113,609.479003906,1445.7134623031877
2016-10-02,610.968017578,612.132995605,612.567993164,610.45501709,1442.7300346248337
2016-10-01,613.947998047,610.892028809,614.005004883,609.682006836,1439.7517121480664
2016-09-30,609.929016113,613.982971191,615.236999512,609.929016113,1436.7784879375408
2016-09-29,605.715026855,609.734985352,609.734985352,604.142028809,1433.8103550648627
2016-09-28,605.018981934,605.692993164,606.823974609,604.848022461,1430.84730660862
2016-09-27,606.242980957,604.728027344,606.590026855,604.606994629,1427.8893356543917
2016-09-26,608.021972656,606.166015625,608.24798584,604.109985352,1424.9364352946732
2016-09-25,600.807006836,608.043029785,608.143005371,600.348999023,1421.9885986289557
2016-09-24,602.749023438,600.82598877,603.380981445,599.710998535,1419.0458187636405
2016-09-23,602.960998535,602.625,604.58001709,602.04498291,1416.108088812117
2016-09-22,596.198974609,602.84197998,603.20501709,595.786010742,1413.175401894702
2016-09-21,597.278991699,596.297973633,598.486999512,596.213012695,1410.247751138612
2016-09-20,603.588012695,597.148986816,603.588012695,595.882995605,1407.3251296780531
2016-09-19,609.25402832,608.312011719,609.525024414,607.937988281,1404.407530654125
2016-09-18,609.87097168,609.226989746,610.932006836,608.270019531,1401.4949472148749
2016-09-17,606.28302002,609.874023438,610.15802002,605.856018066,1398.587372515237
2016-09-16,607.218017578,605.984008789,607.859985352,605.192016602,1395.6847997170976
2016-09-15,607.24597168,606.973022461,609.260986328,606.734985352,1392.7872219892233
2016-09-14,610.588012695,607.155029297,611.085998535,607.155029297,1389.8946325073032
2016-09-13,608.841003418,610.684020996,611.952026367,608.409973145,1387.0070244539224
2016-09-12,608.025024414,609.241027832,611.192993164,606.924987793,1384.1243910185588
2016-09-11,607.005004883,608.242980957,608.458984375,605.411010742,1381.2467253975908
2016-09-10,623.42401123,606.718994141,628.817993164,600.505981445,1378.374020794272
2016-09-09,622.927001953,623.508972168,625.094970703,622.395019531,1375.5062704187492
2016-09-08,626.351989746,622.861022949,626.83001709,620.263000488,1372.6434674880493
2016-09-07,614.635009766,626.315979004,628.770019531,613.843994141,1369.7856052260624
2016-09-06,610.572998047,614.544006348,614.54498291,608.513000488,1366.932676863563
2016-09-05,606.505981445,610.435974121,610.83001709,605.091003418,1364.084675638172
2016-09-04,608.989990234,606.590026855,609.054992676,602.242004395,1361.2415947943869
2016-09-03,598.590026855,608.633972168,611.836975098,596.848022461,1358.4034275835668
2016-09-02,575.554992676,598.211975098,599.5,574.056030273,1355.5701672638854
2016-09-01,572.409973145,575.536987305,575.643005371,570.810974121,1352.7418071004051
2016-08-31,575.546020508,572.302978516,576.310974121,571.814025879,1349.9183403650175
2016-08-30,577.591003418,575.471984863,577.861022949,573.642028809,1347.0997603364403
2016-08-29,574.114013672,577.502990723,578.356994629,574.114013672,1344.2860603002146
2016-08-28,574.070983887,574.106994629,576.278015137,573.465026855,1341.477233548767
2016-08-27,569.83001709,573.911987305,574.038024902,569.739990234,1338.6732733812958
2016-08-26,579.452026367,569.947021484,579.844970703,568.630004883,1335.874173103823
2016-08-25,577.752990723,579.651000977,580.62298584,576.857971191,1333.0799260292024
2016-08-24,580.179992676,577.760986328,580.45098877,575.166992188,1330.2905254770826
